0.55534696,0.59444898,0.80037327,0.2186752,0.73496159,0.45212,0.88754968,0.79188704,0.63926794,0.33821952,2.917608100E-03
0.59078063,0.94931735,0.11732433,0.16331501,0.3871789,0.51056629,0.32340295,0.85079797,0.62760384,0.53531105,1.963712442E-04
0.28311547,0.86715127,0.85221893,0.18498959,0.54045525,0.2683748,0.04583335,0.1925951,0.562192,0.06870234,1.913997787E-06
0.29679149,0.72236288,0.80155775,0.30359422,0.44159069,0.98508237,0.10396629,0.14431716,0.56743572,0.16666682,3.220356691E-05
0.13297646,0.82808437,0.50628329,0.22965524,0.13982334,0.36003472,0.39322865,0.36596232,0.65166995,0.88684898,5.360462399E-05
0.25577378,0.77419193,0.03146044,0.45800396,0.99970676,0.1410344,0.0619162,0.87300796,0.07200827,0.72080249,1.128645423E-06
0.68730634,0.71103739,0.79385862,0.90733486,0.96134025,0.7442144,0.22351769,0.12932628,0.37157446,0.44664334,1.208186975E-03
0.57098649,0.60054797,0.74180991,0.72500973,0.74745143,0.57069367,0.59012827,0.0813653,0.9576605,0.91196992,3.298935111E-03
0.98533065,0.55758375,0.28429323,0.87429853,0.20713512,0.66878437,0.77250681,0.96380019,0.03416008,0.91768825,4.415314017E-04
0.92476962,0.6904074,0.36652101,0.83573487,0.98337951,0.2208726,0.56792116,0.90499153,0.2958115,0.48995764,3.164284620E-03
0.89836738,0.2696621,0.06121981,0.47964868,0.54055153,0.54087111,0.5408833,0.95820008,0.83509612,0.38820854,3.494470104E-04
0.94907198,0.90214342,0.53066922,0.35376592,0.79424337,0.5045472,0.07333183,0.98204608,0.4034559,0.66012534,1.235426440E-03
0.23508718,0.03311677,0.85329892,0.92321552,0.54691872,0.77929428,0.01383387,0.33284391,0.65970669,0.35504214,2.819165580E-06
0.09575017,0.2326309,0.4517634,0.41759507,0.89438999,0.95404271,0.70594635,0.02859409,0.29684174,0.74405043,1.598613314E-05
0.93784396,0.54799161,0.94748142,0.63196904,0.35643429,0.55716382,0.71757653,0.81982828,0.37399591,0.75446118,1.014444420E-02
0.099417,0.57015554,0.12503272,0.51256009,0.7994974,0.12162365,0.40954809,0.3083879,0.98783649,0.28042804,1.235851511E-05
0.09431046,0.49383589,0.37537119,0.88773915,0.36400829,0.1278865,0.19220247,0.69428856,0.25410001,0.83699969,2.050471570E-05
0.18353391,0.84432105,0.58439269,0.49970589,0.97771444,0.89535237,0.49789275,0.34727382,0.37949487,0.19994449,5.197235434E-04
0.74584313,0.87886932,0.12402001,0.76033014,0.76036478,0.30831751,0.73643522,0.67582684,0.82699361,0.90504228,5.397926374E-03
0.46227422,0.28145396,0.65707539,0.32442244,0.65974144,0.7819258,0.92633285,0.07845974,0.13922201,0.87334004,1.264380049E-04
0.20984758,0.82637055,0.33898161,0.08148999,0.38287422,0.79546549,0.73354376,0.48073798,0.05297202,0.37448429,1.020589901E-05
0.9168857,0.55466702,0.28077785,0.99441549,0.5680767,0.78504564,0.64519118,0.4624004,0.52631161,0.15414226,1.532679845E-03
0.24768765,0.05372338,0.73553296,0.29679309,0.21956408,0.14584806,0.54009114,0.10743241,0.30378633,0.0110876,1.817999262E-08
0.23554706,0.39447427,0.4604553,0.36457091,0.35424476,0.17021945,0.05427699,0.27620943,0.70834497,0.31038825,3.100150795E-06
0.6525311,0.6489566,0.12781859,0.61816073,0.80684107,0.00586594,0.71854985,0.23205817,0.0885105,0.69613915,1.626981203E-06
0.20452146,0.98538304,0.22273688,0.79343088,0.99960152,0.18473235,0.62682602,0.66944157,0.26204656,0.31350983,2.267275942E-04
0.79357753,0.53057175,0.38624542,0.54436626,0.76326636,0.6992086,0.4160076,0.00638953,0.6848654,0.24731752,2.127165092E-05
0.60082413,0.31250185,0.8012127,0.19860761,0.72797473,0.50779242,0.71224514,0.35309487,0.40202241,0.46939652,5.241519637E-04
0.06722174,0.76340169,0.5699041,0.32724539,0.98113965,0.33545898,0.42063804,0.79931717,0.81830649,0.34563579,2.995510345E-04
0.2744554,0.78919202,0.37742188,0.41697809,0.72533779,0.79594021,0.21047413,0.8169667,0.10388757,0.76406528,2.686041113E-04
0.80081581,0.26823325,0.04522072,0.18200161,0.26085391,0.86715806,0.38937828,0.98040444,0.58838504,0.95026416,8.535648697E-05
0.81673302,0.69632496,0.79692745,0.33260813,0.42874108,0.45536817,0.27284531,0.62988466,0.37174721,0.09461188,1.778985494E-04
0.64250089,0.45215738,0.35818261,0.75281343,0.15760895,0.24938982,0.33598606,0.7540415,0.6432018,0.10149548,5.092432373E-05
0.10350975,0.29130035,0.35534792,0.37703004,0.51218208,0.89426971,0.10478366,0.12980716,0.03447506,0.07216223,6.261120854E-08
0.46544207,0.12408795,0.69188084,0.0964162,0.16290601,0.50305621,0.27843858,0.20650718,0.56639621,0.10099249,1.038494418E-06
0.74357413,0.89892889,0.31861084,0.00831448,0.58933645,0.77933545,0.17081644,0.20255261,0.86996319,0.71019404,1.738514812E-05
0.70306216,0.30320434,0.64377087,0.39386948,0.27854304,0.96918071,0.28920125,0.25861251,0.99582927,0.19071052,2.072617181E-04
0.98648029,0.59075938,0.25761192,0.91232165,0.75165463,0.77601608,0.66644189,0.40572725,0.30453454,0.24466661,1.609569588E-03
0.7157489,0.41553472,0.06571402,0.70987866,0.97936634,0.35005235,0.84207896,0.0883056,0.92112793,0.62992717,2.052294530E-04
0.18051893,0.76764459,0.05645945,0.59524379,0.25250396,0.48837304,0.9525796,0.99196466,0.464904,0.92706621,2.338868727E-04
0.29369291,0.26056293,0.37522698,0.43066396,0.27064208,0.44462895,0.25053124,0.60072434,0.2333749,0.70861866,3.703698145E-05
0.10263014,0.11718734,0.75834029,0.03831561,0.72651427,0.95740069,0.40466002,0.23462387,0.26734967,0.39645576,2.446077734E-06
0.44413609,0.46998497,0.38405295,0.88962091,0.7139402,0.33649415,0.83490664,0.25678409,0.49700015,0.3723701,6.797869531E-04
0.08058024,0.71240104,0.33981917,0.56966511,0.53767733,0.13844387,0.26497127,0.75014223,0.06238905,0.37517012,3.848531729E-06
0.87792799,0.52174908,0.29139473,0.17026487,0.01475535,0.54284557,0.94730087,0.04974108,0.10175016,0.71150182,6.209654085E-07
0.95854402,0.66474821,0.57512287,0.58098029,0.84436928,0.25133194,0.13607363,0.93679191,0.78281123,0.26947597,1.214970062E-03
0.83642674,0.48517507,0.83767687,0.42113064,0.28535187,0.5426644,0.95419833,0.70594017,0.60605568,0.0822905,7.447329666E-04
0.01394331,0.62350708,0.07126807,0.18218932,0.48791042,0.04856853,0.7748616,0.42160281,0.67292706,0.54169258,3.185435037E-07
0.55084245,0.79406884,0.25926337,0.52550016,0.18950851,0.9538823,0.55269405,0.4718039,0.05121505,0.90945371,1.308421262E-04
0.78057181,0.73529546,0.69522019,0.46898169,0.94792751,0.66348742,0.73392716,0.47568484,0.4719219,0.53735715,1.041996511E-02
0.45010706,0.85621018,0.49194506,0.74497314,0.0267898,0.44654294,0.11878038,0.3548368,0.86691576,0.89688116,5.536958815E-05
0.58793171,0.3560876,0.5171802,0.01238333,0.09553094,0.36769478,0.74987309,0.70524233,0.83495423,0.23685203,4.925615505E-06
0.09655846,0.35398158,0.77424943,0.02835732,0.16784889,0.13519612,0.89587054,0.58581665,0.45442567,0.55847357,2.268152344E-06
0.29244011,0.50967554,0.53431964,0.43970966,0.13017155,0.02017648,0.68527459,0.86180884,0.69024085,0.69943967,2.622320947E-05
0.82786378,0.22892915,0.81910824,0.05332297,0.29762056,0.93800219,0.28826038,0.50474627,0.96449688,0.31129914,1.009529947E-04
0.35287981,0.70795811,0.08076006,0.62432066,0.88919035,0.04433244,0.71341802,0.36801914,0.19319067,0.66759112,1.681381515E-05
0.12166816,0.73980492,0.68517678,0.77489756,0.17580404,0.11273803,0.65778657,0.51954534,0.56265686,0.35296135,6.428647373E-05
0.53614341,0.82045194,0.44198166,0.16595009,0.1331807,0.13673729,0.67830974,0.26288628,0.60641272,0.49091305,3.118982764E-05
0.47360998,0.32993877,0.93867342,0.1423927,0.09573442,0.38532196,0.73945754,0.12840588,0.24443199,0.43721141,7.818005956E-06
0.3624508,0.53546656,0.89930033,0.98774316,0.47115251,0.88218594,0.71056846,0.9927852,0.49110936,0.01830901,4.545232838E-04
0.82893387,0.5847729,0.70496443,0.98240956,0.42985334,0.88234382,0.44394126,0.26942226,0.9227032,0.54617859,7.675041729E-03
0.17759554,0.85323284,0.46318067,0.67398963,0.12998156,0.38327954,0.51268196,0.88211109,0.49379658,0.47914067,2.521639925E-04
0.15752434,0.48828399,0.15988383,0.54868539,0.34948106,0.8709013,0.82163794,0.76915579,0.69095144,0.28575551,2.562581074E-04
0.81476841,0.70691402,0.50313206,0.58320806,0.37074161,0.45010669,0.66813813,0.36536168,0.01287767,0.2353518,2.086590159E-05
0.17127388,0.96741181,0.53324889,0.36473485,0.28805083,0.82695475,0.36275664,0.18943931,0.38440937,0.80134226,1.625017736E-04
0.14985273,0.3293617,0.28153266,0.87224815,0.36874227,0.49402666,0.98777213,0.7778267,0.5180786,0.6514761,5.725503219E-04
0.50459251,0.86517447,0.20296038,0.55677617,0.3861302,0.68392896,0.39179065,0.85209649,0.45891939,0.66699357,1.331318798E-03
0.09247356,0.34338336,0.03053493,0.04156281,0.49801856,0.69509074,0.2539677,0.60662477,0.67683185,0.69841117,1.015959216E-06
0.18683295,0.44232951,0.6312301,0.17847627,0.39195832,0.87493475,0.65352567,0.38572543,0.1854983,0.24591731,3.671580681E-05
0.16251845,0.3810928,0.85419711,0.22406567,0.97680159,0.5990526,0.34813502,0.02198411,0.88269052,0.20458103,9.586687574E-06
0.9417083,0.02755767,0.73871751,0.76414304,0.63168863,0.92857651,0.91400188,0.93917828,0.82619788,0.282693,1.722768657E-03
0.74433467,0.61518177,0.85728234,0.8792278,0.6063276,0.78213097,0.61547935,0.29770301,0.134145,0.02028615,8.161211812E-05
0.47202957,0.94673314,0.47146639,0.86480843,0.23517137,0.37618554,0.76862076,0.98745222,0.47156257,0.14297757,8.248774348E-04
0.15491233,0.99698534,0.35322817,0.10012168,0.2532598,0.40986235,0.31388233,0.90698919,0.85503904,0.38671862,5.337188112E-05
0.98712635,0.22820326,0.2771684,0.04038178,0.12697527,0.42894842,0.67943121,0.00426542,0.32538018,0.59327515,7.682499245E-08
0.56673454,0.08361552,0.01006335,0.19119446,0.21175677,0.05205131,0.74760024,0.44331364,0.80049947,0.3733033,9.953064773E-08
0.34034997,0.00662298,0.68498419,0.70967606,0.25965394,0.61987167,0.75974906,0.6757386,0.78590922,0.11689117,8.318012274E-06
0.68326806,0.36270537,0.89650775,0.96439026,0.10711426,0.62986853,0.86541553,0.26937708,0.35323404,0.45171711,5.377291573E-04
0.58458762,0.16120304,0.1071756,0.30896597,0.58084419,0.36883006,0.67126859,0.23426243,0.34128645,0.46201056,1.657621191E-05
0.61185611,0.28282053,0.8390587,0.50667556,0.02195952,0.83948014,0.78530966,0.66981173,0.18167659,0.74856033,9.701419166E-05
0.22801745,0.42436765,0.72069899,0.11131043,0.08250512,0.76406273,0.5629503,0.97014966,0.19100741,0.15578769,7.952472729E-06
0.84396119,0.57636187,0.96626742,0.56823197,0.37621084,0.88159929,0.91787385,0.95171958,0.08210552,0.81823122,5.198567158E-03
0.38724438,0.01831622,0.8576079,0.53405021,0.17710168,0.76569389,0.18964016,0.44443795,0.46333269,0.91135151,1.567797651E-05
0.30872116,0.33660374,0.94212431,0.01255773,0.67356976,0.0899225,0.47273298,0.49549626,0.36545521,0.43656771,2.782900575E-06
0.41408926,0.70329215,0.83764679,0.62141535,0.90410305,0.25029032,0.12410983,0.74865838,0.3983797,0.63336253,8.042185156E-04
0.89060664,0.18716691,0.38775767,0.91672069,0.94705832,0.71040702,0.99054668,0.59089137,0.73751855,0.4937908,8.497573581E-03
0.72354914,0.37807222,0.36972985,0.36649191,0.20879342,0.9554485,0.67894774,0.24062737,0.83587745,0.48414422,4.888937991E-04
0.84359376,0.60146321,0.1565711,0.72118655,0.87906744,0.81706236,0.60060011,0.93194834,0.31535603,0.57986443,4.211956736E-03
0.63492911,0.49906252,0.84957714,0.92427253,0.61520939,0.83808356,0.64854344,0.06797997,0.59027965,0.4917717,1.641854692E-03
0.01585961,0.57785145,0.45494594,0.15723872,0.03556017,0.60585728,0.12471021,0.24653264,0.20099185,0.56417984,4.924187841E-08
0.29494422,0.54807908,0.50869815,0.0195193,0.62786167,0.52573929,0.07087849,0.62487363,0.19025369,0.36264036,1.619040817E-06
0.95027991,0.9938183,0.24323937,0.73508085,0.8846348,0.75413205,0.52038111,0.13030689,0.34701536,0.44945029,1.191401659E-03
0.29169015,0.92589037,0.50144758,0.45656866,0.84935716,0.75950457,0.8041408,0.01468386,0.28212483,0.87863276,1.167494240E-04
0.67060344,0.08818184,0.24825579,0.0611737,0.4125922,0.46046103,0.90904694,0.68218368,0.59362511,0.5070183,3.184538438E-05
0.22362506,0.94472346,0.19133786,0.5288818,0.42815058,0.63414761,0.36481962,0.01994673,0.33070906,0.95615898,1.335665469E-05
0.66991406,0.64035775,0.59739904,0.05047445,0.78999074,0.76448848,0.73396946,0.00658404,0.88086029,0.03598388,1.196620109E-06
0.52759922,0.82631784,0.18379474,0.26401506,0.67401751,0.92984433,0.08546439,0.8742372,0.77215314,0.70031206,5.356782410E-04
0.76158782,0.1052617,0.42011144,0.67595365,0.59751762,0.22247091,0.3133664,0.52255138,0.34125296,0.20750886,3.509055537E-05
0.1518322,0.21698829,0.56312314,0.44914403,0.4574522,0.3286765,0.71663352,0.64559516,0.36883697,0.14584161,3.118005244E-05
0.40395961,0.58421649,0.05099272,0.7896156,0.61528457,0.48012941,0.53478367,0.13748649,0.25137059,0.48561011,2.519476623E-05
0.28670447,0.7569293,0.03844293,0.22715049,0.00409555,0.67024719,0.67825504,0.64360461,0.88521552,0.53740043,1.080255233E-06
0.7362756,0.99684763,0.78367279,0.71709697,0.07082021,0.01409733,0.61341628,0.46012852,0.83385502,0.96745336,9.376288383E-05
0.75198221,0.92226876,0.63365147,0.03908278,0.04878168,0.00483546,0.47363605,0.28557524,0.76070046,0.85275228,3.554654345E-07
0.25189171,0.7608927,0.31756695,0.21621794,0.55364184,0.81398171,0.92132289,0.44802788,0.34476244,0.10388459,8.767905140E-05
0.54407978,0.2318439,0.76728898,0.85298822,0.69712156,0.84459647,0.9278146,0.66440744,0.46513671,0.64376008,8.972601480E-03
0.60863578,0.20721672,0.95386148,0.30539521,0.65663935,0.90296497,0.97555606,0.07048468,0.96036631,0.19649701,2.826620083E-04
0.03167858,0.26035994,0.54794761,0.99189075,0.23395875,0.71846844,0.51145652,0.64133925,0.15177132,0.83488746,3.131871410E-05
0.38120989,0.07463256,0.83885867,0.99361799,0.92289641,0.55010005,0.90186322,0.11760925,0.41499041,0.84263392,4.465340048E-04
0.22796208,0.14560374,0.84686574,0.63677862,0.00671096,0.36730705,0.4801767,0.12789671,0.21320593,0.89043672,5.144164993E-07
0.01734784,0.17330585,0.98379502,0.65284247,0.06122837,0.19907691,0.7921131,0.17657075,0.26541481,0.09021361,7.882217434E-08
0.83465024,0.5461005,0.50514103,0.04299226,0.3971658,0.85495894,0.60239259,0.93757715,0.18937067,0.11213979,4.031402953E-05
0.25958046,0.75200958,0.3544946,0.38268255,0.5842433,0.97568094,0.92590471,0.33403342,0.2453926,0.3272846,3.749630403E-04
0.56292541,0.32772543,0.97053236,0.13709455,0.04335218,0.61987268,0.7500353,0.66933125,0.24166002,0.92360393,7.391252308E-05
0.8946155,0.86804671,0.07752901,0.2019512,0.56704902,0.24286481,0.17839611,0.72179642,0.67301821,0.59387158,8.617768988E-05
0.64803236,0.40783101,0.71841962,0.33714129,0.7745953,0.18139419,0.38320227,0.53145118,0.73445089,0.10617322,1.428349529E-04
0.27061219,0.55237863,0.52552325,0.16473652,0.73433426,0.01456537,0.40410663,0.05466693,0.22420484,0.19668155,1.348374794E-07
0.32968306,0.82109124,0.72882668,0.49576108,0.73398262,0.0802636,0.09951907,0.52794698,0.70454718,0.64337532,1.372335352E-04
0.43179717,0.1075228,0.74549696,0.24616566,0.37642932,0.25217561,0.99095703,0.98564171,0.22251093,0.05240105,9.210971969E-06
0.38367185,0.71055311,0.6111311,0.66330583,0.14355806,0.97626414,0.84816746,0.59046311,0.04492972,0.7466995,2.602277145E-04
0.66760038,0.53893885,0.60529583,0.07572603,0.77792775,0.79883374,0.64229632,0.01865856,0.07546904,0.19458911,1.803705027E-06
0.59044586,0.46348743,0.80362574,0.67319124,0.81870645,0.72213111,0.77123224,0.82854388,0.40241071,0.20059028,4.514760423E-03
0.61201584,0.93282171,0.46033225,0.8929614,0.72892641,0.98181999,0.65214558,0.85586522,0.04916997,0.82330889,3.794841426E-03
0.0515937,0.76210327,0.54227542,0.02452538,0.60750771,0.65376084,0.77813403,0.89784286,0.57310237,0.48912732,4.067482826E-05
0.42199993,0.12780267,0.51237363,0.70990426,0.77457507,0.1483539,0.79872321,0.09893581,0.46983538,0.39344218,3.292894332E-05
0.16289832,0.17323264,0.01904417,0.93780363,0.13504218,0.75279936,0.05134336,0.18289468,0.93270892,0.43861015,1.968244909E-07
0.86936045,0.94242854,0.47397027,0.81838307,0.45476836,0.56392462,0.38085013,0.93811345,0.24977542,0.46269372,3.365271573E-03
0.31978898,0.67910276,0.22561232,0.48613619,0.61072379,0.6324148,0.29429588,0.76984406,0.07787649,0.88306975,1.433358872E-04
0.62292633,0.72006888,0.51668098,0.31667683,0.01445108,0.24078606,0.43498458,0.2267661,0.02782454,0.49943393,3.500573243E-07
0.72902204,0.33651994,0.99060044,0.69813517,0.14487025,0.78483723,0.21043864,0.74301663,0.23704822,0.76878598,5.496857447E-04
0.82434172,0.85751892,0.25303413,0.2394697,0.59078566,0.71239673,0.49170199,0.59047903,0.56884416,0.17971113,5.350658721E-04
0.31417865,0.75843692,0.04697406,0.6446905,0.22846248,0.77914462,0.43449076,0.09876725,0.72838549,0.91562457,3.676297912E-05
0.47222804,0.23785264,0.0356682,0.84245578,0.32661059,0.05663134,0.48858559,0.5744361,0.54141902,0.66723687,6.329524404E-06
0.9381119,0.08477213,0.52806184,0.09499245,0.14061932,0.59918976,0.80079388,0.72495462,0.27670867,0.2012986,1.086891216E-05
0.49542359,0.61972684,0.50013018,0.04615868,0.89639871,0.58344357,0.71761464,0.75377488,0.20565295,0.23473489,9.679636575E-05
0.66525741,0.34689487,0.72567303,0.07222312,0.01961181,0.66312195,0.3010349,0.10904187,0.80776313,0.60291145,2.514569269E-06
0.91556017,0.24809368,0.26507851,0.27234837,0.71063537,0.88082252,0.06702428,0.53874202,0.59131802,0.99200006,2.174117154E-04
0.60036048,0.90305467,0.18550734,0.33640062,0.19760425,0.3265316,0.82303345,0.34910538,0.24937796,0.93703659,1.465730644E-04
0.43966233,0.10259085,0.62251914,0.02675551,0.5409816,0.62664305,0.14301405,0.25437578,0.88051457,0.63901534,5.213133461E-06
0.24790112,0.54374897,0.84339042,0.11828376,0.15412746,0.39407412,0.14838279,0.55902892,0.67988207,0.3626753,1.670544436E-05
0.59414102,0.00049562,0.26670182,0.17385895,0.24626298,0.94335868,0.89837427,0.49653058,0.2751649,0.75706046,2.947571017E-07
0.29382239,0.02872769,0.51532462,0.96240402,0.45986924,0.23571914,0.52549459,0.09641588,0.44581538,0.97864688,1.003115644E-05
0.99878731,0.59357365,0.20191436,0.86299431,0.82806454,0.31741685,0.96256532,0.17442297,0.8504734,0.49945569,1.936459957E-03
0.48994875,0.53958364,0.47518615,0.85889374,0.94002539,0.08828675,0.68770827,0.83528658,0.78668123,0.15104335,6.112064114E-04
0.0990499,0.14832826,0.36449245,0.61157273,0.53218874,0.9953061,0.11027872,0.44354772,0.82446357,0.79801637,5.582802681E-05
0.81826193,0.26769048,0.85719522,0.92611957,0.73746885,0.26317101,0.97472747,0.46288731,0.42608634,0.42351554,2.747762832E-03
0.4828984,0.1135344,0.71563263,0.54069402,0.31462043,0.80387755,0.59497592,0.3144175,0.13206099,0.82120057,1.088508055E-04
0.05161109,0.19193881,0.22212223,0.25955569,0.7848367,0.30596477,0.02909175,0.56424129,0.78148863,0.98538984,1.733582796E-06
0.99128784,0.85169422,0.22426137,0.77606771,0.55686741,0.18117534,0.58478711,0.20824375,0.84479968,0.72180249,1.100855545E-03
0.76986212,0.0285643,0.5020369,0.96652768,0.62438411,0.02410764,0.20704479,0.22318273,0.3496112,0.02549316,6.614955286E-08
0.60500443,0.54878731,0.69192557,0.05754977,0.11543312,0.69092047,0.0795828,0.00552927,0.73272384,0.11476417,3.901734701E-08
0.95846899,0.41962614,0.81020383,0.0799459,0.45946036,0.10478174,0.71345991,0.63913611,0.76174657,0.14468627,6.303264054E-05
0.93566081,0.81650124,0.99622945,0.76860999,0.30980291,0.87498634,0.75326397,0.29938505,0.0657172,0.94779064,2.227389798E-03
0.12118823,0.37201808,0.28464689,0.68665642,0.73920572,0.68930015,0.59996998,0.90588252,0.87658261,0.68966025,1.475276945E-03
0.20616461,0.96578519,0.60608991,0.05205592,0.69354741,0.90759907,0.59902386,0.55144541,0.34846126,0.92516328,4.211061386E-04
0.29427521,0.83858541,0.82705452,0.47727208,0.37425523,0.7367711,0.46480252,0.58898414,0.8495221,0.66877204,4.177596331E-03
0.35677189,0.9504241,0.12523936,0.60684571,0.58710374,0.56849237,0.12321318,0.16775198,0.2694887,0.45087667,2.160179433E-05
0.47428739,0.72484591,0.55704962,0.69145642,0.68749117,0.93752578,0.6990426,0.34128252,0.52580822,0.33589416,3.596199875E-03
0.09482407,0.10500025,0.84088374,0.9071305,0.49335295,0.15701207,0.9193229,0.68569784,0.56096963,0.57096939,1.187841388E-04
0.33950604,0.73214074,0.83897378,0.21036782,0.48825156,0.61497121,0.92498616,0.10357702,0.82833173,0.95393646,9.972191049E-04
0.22404422,0.14255637,0.8711666,0.22376562,0.44672501,0.33107106,0.9307877,0.7653204,0.95100772,0.65635197,4.094408757E-04
0.2942066,0.44889823,0.3603632,0.9744468,0.82654497,0.17852043,0.68106503,0.22058825,0.20169639,0.34336581,7.119990516E-05
0.49197199,0.56227583,0.95521371,0.96117963,0.07040672,0.81384475,0.33690958,0.4348594,0.60755235,0.97162819,1.258625746E-03
